Atualizado em: 2025-04-21
"Aeroporto";"Categoria";"Normativo";"Data";"Tarifa";"Grupo";"Natureza";"Incidência da Tarifa";"Teto Tarifário";"Reajuste Aplicado";"Ipca";"Fator X";"Fator Q";"Fator Q-1";"Fator M";"Delta"
"Infraero";"4";"Port. nº 169/2017";"2017";"Permanência PM";"II";"Doméstico";"ATÉ 1";"R$ 4,54";"4,5832%";"6,288%";"-1,589%";"0%";"0%";"0%";"0%"
"Infraero";"4";"Port. nº 169/2017";"2017";"Permanência PM";"II";"Internacional";"+ DE 1 ATÉ 2";"R$ 7,50";"4,5832%";"6,288%";"-1,589%";"0%";"0%";"0%";"0%"
"Infraero";"4";"Port. nº 169/2017";"2017";"Permanência PM";"II";"Internacional";"+ DE 100 ATÉ 200";"R$ 274,79";"4,5832%";"6,288%";"-1,589%";"0%";"0%";"0%";"0%"
"Infraero";"4";"Port. nº 169/2017";"2017";"Permanência PM";"II";"Internacional";"+ DE 12 ATÉ 24";"R$ 35,72";"4,5832%";"6,288%";"-1,589%";"0%";"0%";"0%";"0%"
"Infraero";"4";"Port. nº 169/2017";"2017";"Permanência PM";"II";"Internacional";"+ DE 2 ATÉ 4";"R$ 7,50";"4,5832%";"6,288%";"-1,589%";"0%";"0%";"0%";"0%"
"Infraero";"4";"Port. nº 169/2017";"2017";"Permanência PM";"II";"Internacional";"+ DE 200 ATÉ 300";"R$ 478,14";"4,5832%";"6,288%";"-1,589%";"0%";"0%";"0%";"0%"
"Infraero";"4";"Port. nº 169/2017";"2017";"Permanência PM";"II";"Internacional";"+ DE 24 ATÉ 48";"R$ 74,11";"4,5832%";"6,288%";"-1,589%";"0%";"0%";"0%";"0%"
"Infraero";"4";"Port. nº 169/2017";"2017";"Permanência PM";"II";"Internacional";"+ DE 300";"R$ 693,36";"4,5832%";"6,288%";"-1,589%";"0%";"0%";"0%";"0%"
"Infraero";"4";"Port. nº 169/2017";"2017";"Permanência PM";"II";"Internacional";"+ DE 4 ATÉ 6";"R$ 9,70";"4,5832%";"6,288%";"-1,589%";"0%";"0%";"0%";"0%"
"Infraero";"4";"Port. nº 169/2017";"2017";"Permanência PM";"II";"Internacional";"+ DE 48 ATÉ 100";"R$ 121,74";"4,5832%";"6,288%";"-1,589%";"0%";"0%";"0%";"0%"
"Infraero";"4";"Port. nº 169/2017";"2017";"Permanência PM";"II";"Internacional";"+ DE 6 ATÉ 12";"R$ 18,97";"4,5832%";"6,288%";"-1,589%";"0%";"0%";"0%";"0%"
"Infraero";"4";"Port. nº 169/2017";"2017";"Permanência PM";"II";"Internacional";"ATÉ 1";"R$ 5,29";"4,5832%";"6,288%";"-1,589%";"0%";"0%";"0%";"0%"
"Infraero";"4";"Port. nº 169/2017";"2017";"Pouso";"I";"Doméstico";"null";"R$ 2,73";"4,5832%";"6,288%";"-1,589%";"0%";"0%";"0%";"0%"
"Infraero";"4";"Port. nº 169/2017";"2017";"Pouso";"I";"Internacional";"null";"R$ 9,70";"4,5832%";"6,288%";"-1,589%";"0%";"0%";"0%";"0%"
"Infraero";"4";"Port. nº 169/2017";"2017";"Preços Unificados";"II";"Doméstico";"+ DE 1 ATÉ 2";"R$ 42,86";"4,5832%";"6,288%";"-1,589%";"0%";"0%";"0%";"0%"
"Infraero";"4";"Port. nº 169/2017";"2017";"Preços Unificados";"II";"Doméstico";"+ DE 100 ATÉ 200";"R$ 2.188,09";"4,5832%";"6,288%";"-1,589%";"0%";"0%";"0%";"0%"
"Infraero";"4";"Port. nº 169/2017";"2017";"Preços Unificados";"II";"Doméstico";"+ DE 12 ATÉ 24";"R$ 439,03";"4,5832%";"6,288%";"-1,589%";"0%";"0%";"0%";"0%"
"Infraero";"4";"Port. nº 169/2017";"2017";"Preços Unificados";"II";"Doméstico";"+ DE 2 ATÉ 4";"R$ 73,38";"4,5832%";"6,288%";"-1,589%";"0%";"0%";"0%";"0%"
"Infraero";"4";"Port. nº 169/2017";"2017";"Preços Unificados";"II";"Doméstico";"+ DE 200 ATÉ 300";"R$ 3.316,00";"4,5832%";"6,288%";"-1,589%";"0%";"0%";"0%";"0%"
"Infraero";"4";"Port. nº 169/2017";"2017";"Preços Unificados";"II";"Doméstico";"+ DE 24 ATÉ 48";"R$ 1.139,14";"4,5832%";"6,288%";"-1,589%";"0%";"0%";"0%";"0%"
"Infraero";"4";"Port. nº 169/2017";"2017";"Preços Unificados";"II";"Doméstico";"+ DE 300";"R$ 5.606,64";"4,5832%";"6,288%";"-1,589%";"0%";"0%";"0%";"0%"
"Infraero";"4";"Port. nº 169/2017";"2017";"Preços Unificados";"II";"Doméstico";"+ DE 4 ATÉ 6";"R$ 149,51";"4,5832%";"6,288%";"-1,589%";"0%";"0%";"0%";"0%"
"Infraero";"4";"Port. nº 169/2017";"2017";"Preços Unificados";"II";"Doméstico";"+ DE 48 ATÉ 100";"R$ 1.326,85";"4,5832%";"6,288%";"-1,589%";"0%";"0%";"0%";"0%"
"Infraero";"4";"Port. nº 169/2017";"2017";"Preços Unificados";"II";"Doméstico";"+ DE 6 ATÉ 12";"R$ 191,41";"4,5832%";"6,288%";"-1,589%";"0%";"0%";"0%";"0%"
"Infraero";"4";"Port. nº 169/2017";"2017";"Preços Unificados";"II";"Doméstico";"ATÉ 1";"R$ 29,94";"4,5832%";"6,288%";"-1,589%";"0%";"0%";"0%";"0%"
"Infraero";"4";"Port. nº 169/2017";"2017";"Preços Unificados";"II";"Internacional";"+ DE 1 ATÉ 2";"R$ 88,22";"4,5832%";"6,288%";"-1,589%";"0%";"0%";"0%";"0%"
"Infraero";"4";"Port. nº 169/2017";"2017";"Preços Unificados";"II";"Internacional";"+ DE 100 ATÉ 200";"R$ 4.516,60";"4,5832%";"6,288%";"-1,589%";"0%";"0%";"0%";"0%"
"Infraero";"4";"Port. nº 169/2017";"2017";"Preços Unificados";"II";"Internacional";"+ DE 12 ATÉ 24";"R$ 886,56";"4,5832%";"6,288%";"-1,589%";"0%";"0%";"0%";"0%"
"Infraero";"4";"Port. nº 169/2017";"2017";"Preços Unificados";"II";"Internacional";"+ DE 2 ATÉ 4";"R$ 149,98";"4,5832%";"6,288%";"-1,589%";"0%";"0%";"0%";"0%"
"Infraero";"4";"Port. nº 169/2017";"2017";"Preços Unificados";"II";"Internacional";"+ DE 200 ATÉ 300";"R$ 7.193,91";"4,5832%";"6,288%";"-1,589%";"0%";"0%";"0%";"0%"
"Infraero";"4";"Port. nº 169/2017";"2017";"Preços Unificados";"II";"Internacional";"+ DE 24 ATÉ 48";"R$ 2.006,87";"4,5832%";"6,288%";"-1,589%";"0%";"0%";"0%";"0%"
"Infraero";"4";"Port. nº 169/2017";"2017";"Preços Unificados";"II";"Internacional";"+ DE 300";"R$ 11.878,13";"4,5832%";"6,288%";"-1,589%";"0%";"0%";"0%";"0%"
"Infraero";"4";"Port. nº 169/2017";"2017";"Preços Unificados";"II";"Internacional";"+ DE 4 ATÉ 6";"R$ 295,51";"4,5832%";"6,288%";"-1,589%";"0%";"0%";"0%";"0%"
"Infraero";"4";"Port. nº 169/2017";"2017";"Preços Unificados";"II";"Internacional";"+ DE 48 ATÉ 100";"R$ 2.699,37";"4,5832%";"6,288%";"-1,589%";"0%";"0%";"0%";"0%"
"Infraero";"4";"Port. nº 169/2017";"2017";"Preços Unificados";"II";"Internacional";"+ DE 6 ATÉ 12";"R$ 392,57";"4,5832%";"6,288%";"-1,589%";"0%";"0%";"0%";"0%"
"Infraero";"4";"Port. nº 169/2017";"2017";"Preços Unificados";"II";"Internacional";"ATÉ 1";"R$ 57,35";"4,5832%";"6,288%";"-1,589%";"0%";"0%";"0%";"0%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Adicional do Tesouro";"I";"Internacional";"null";"$6,00 ";"0%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Conexão";"I";"Doméstico";"null";"R$ 3,63";"0%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Conexão";"I";"Internacional";"null";"R$ 3,63";"0%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Embarque";"I";"Doméstico";"null";"R$ 9,17";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Embarque";"I";"Internacional";"null";"R$ 12,03";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência AE";"I";"Doméstico";"null";"R$ 0,0770";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência AE";"I";"Internacional";"null";"R$ 0,2696";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência AE";"II";"Doméstico";"+ DE 1 ATÉ 2";"R$ 1,25";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência AE";"II";"Doméstico";"+ DE 100 ATÉ 200";"R$ 10,99";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência AE";"II";"Doméstico";"+ DE 12 ATÉ 24";"R$ 1,49";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência AE";"II";"Doméstico";"+ DE 2 ATÉ 4";"R$ 1,25";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência AE";"II";"Doméstico";"+ DE 200 ATÉ 300";"R$ 19,13";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência AE";"II";"Doméstico";"+ DE 24 ATÉ 48";"R$ 3,02";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência AE";"II";"Doméstico";"+ DE 300";"R$ 27,90";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência AE";"II";"Doméstico";"+ DE 4 ATÉ 6";"R$ 1,25";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência AE";"II";"Doméstico";"+ DE 48 ATÉ 100";"R$ 4,87";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência AE";"II";"Doméstico";"+ DE 6 ATÉ 12";"R$ 1,25";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência AE";"II";"Doméstico";"ATÉ 1";"R$ 0,87";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência AE";"II";"Internacional";"+ DE 1 ATÉ 2";"R$ 0,74";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência AE";"II";"Internacional";"+ DE 100 ATÉ 200";"R$ 37,41";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência AE";"II";"Internacional";"+ DE 12 ATÉ 24";"R$ 5,11";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência AE";"II";"Internacional";"+ DE 2 ATÉ 4";"R$ 0,74";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência AE";"II";"Internacional";"+ DE 200 ATÉ 300";"R$ 65,22";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência AE";"II";"Internacional";"+ DE 24 ATÉ 48";"R$ 9,76";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência AE";"II";"Internacional";"+ DE 300";"R$ 94,54";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência AE";"II";"Internacional";"+ DE 4 ATÉ 6";"R$ 1,51";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência AE";"II";"Internacional";"+ DE 48 ATÉ 100";"R$ 16,24";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência AE";"II";"Internacional";"+ DE 6 ATÉ 12";"R$ 2,55";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência AE";"II";"Internacional";"ATÉ 1";"R$ 0,60";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência PM";"I";"Doméstico";"null";"R$ 0,3723";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência PM";"I";"Internacional";"null";"R$ 1,3224";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência PM";"II";"Doméstico";"+ DE 1 ATÉ 2";"R$ 4,47";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência PM";"II";"Doméstico";"+ DE 100 ATÉ 200";"R$ 55,00";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência PM";"II";"Doméstico";"+ DE 12 ATÉ 24";"R$ 7,36";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência PM";"II";"Doméstico";"+ DE 2 ATÉ 4";"R$ 4,47";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência PM";"II";"Doméstico";"+ DE 200 ATÉ 300";"R$ 95,70";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência PM";"II";"Doméstico";"+ DE 24 ATÉ 48";"R$ 14,62";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência PM";"II";"Doméstico";"+ DE 300";"R$ 139,30";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência PM";"II";"Doméstico";"+ DE 4 ATÉ 6";"R$ 4,47";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência PM";"II";"Doméstico";"+ DE 48 ATÉ 100";"R$ 24,21";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência PM";"II";"Doméstico";"+ DE 6 ATÉ 12";"R$ 4,47";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência PM";"II";"Doméstico";"ATÉ 1";"R$ 3,09";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência PM";"II";"Internacional";"+ DE 1 ATÉ 2";"R$ 5,11";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência PM";"II";"Internacional";"+ DE 100 ATÉ 200";"R$ 187,26";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência PM";"II";"Internacional";"+ DE 12 ATÉ 24";"R$ 24,34";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência PM";"II";"Internacional";"+ DE 2 ATÉ 4";"R$ 5,11";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência PM";"II";"Internacional";"+ DE 200 ATÉ 300";"R$ 325,84";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência PM";"II";"Internacional";"+ DE 24 ATÉ 48";"R$ 50,51";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência PM";"II";"Internacional";"+ DE 300";"R$ 472,51";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência PM";"II";"Internacional";"+ DE 4 ATÉ 6";"R$ 6,61";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência PM";"II";"Internacional";"+ DE 48 ATÉ 100";"R$ 82,96";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência PM";"II";"Internacional";"+ DE 6 ATÉ 12";"R$ 12,93";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Permanência PM";"II";"Internacional";"ATÉ 1";"R$ 3,61";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Pouso";"I";"Doméstico";"null";"R$ 1,86";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Pouso";"I";"Internacional";"null";"R$ 6,61";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Preços Unificados";"II";"Doméstico";"+ DE 1 ATÉ 2";"R$ 29,21";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Preços Unificados";"II";"Doméstico";"+ DE 100 ATÉ 200";"R$ 1.491,13";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Preços Unificados";"II";"Doméstico";"+ DE 12 ATÉ 24";"R$ 299,19";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Preços Unificados";"II";"Doméstico";"+ DE 2 ATÉ 4";"R$ 50,01";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Preços Unificados";"II";"Doméstico";"+ DE 200 ATÉ 300";"R$ 2.259,77";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Preços Unificados";"II";"Doméstico";"+ DE 24 ATÉ 48";"R$ 776,29";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Preços Unificados";"II";"Doméstico";"+ DE 300";"R$ 3.820,79";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Preços Unificados";"II";"Doméstico";"+ DE 4 ATÉ 6";"R$ 101,89";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Preços Unificados";"II";"Doméstico";"+ DE 48 ATÉ 100";"R$ 904,21";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Preços Unificados";"II";"Doméstico";"+ DE 6 ATÉ 12";"R$ 130,44";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Preços Unificados";"II";"Doméstico";"ATÉ 1";"R$ 20,40";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Preços Unificados";"II";"Internacional";"+ DE 1 ATÉ 2";"R$ 60,12";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Preços Unificados";"II";"Internacional";"+ DE 100 ATÉ 200";"R$ 3.077,95";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Preços Unificados";"II";"Internacional";"+ DE 12 ATÉ 24";"R$ 604,17";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Preços Unificados";"II";"Internacional";"+ DE 2 ATÉ 4";"R$ 102,21";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Preços Unificados";"II";"Internacional";"+ DE 200 ATÉ 300";"R$ 4.902,47";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Preços Unificados";"II";"Internacional";"+ DE 24 ATÉ 48";"R$ 1.367,63";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Preços Unificados";"II";"Internacional";"+ DE 300";"R$ 8.094,64";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Preços Unificados";"II";"Internacional";"+ DE 4 ATÉ 6";"R$ 201,38";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Preços Unificados";"II";"Internacional";"+ DE 48 ATÉ 100";"R$ 1.839,55";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Preços Unificados";"II";"Internacional";"+ DE 6 ATÉ 12";"R$ 267,53";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 194/2016";"2016";"Preços Unificados";"II";"Internacional";"ATÉ 1";"R$ 39,08";"35,9%";"10,6729%";"-1,589%";"0%";"0%";"0%";"-0,021%"
"Infraero";"4";"Port. nº 3064/2016";"2017";"Adicional do Tesouro";"I";"Internacional";"null";"$6,00 ";"0%";"0%";"-35,9%";"0%";"0%";"0%";"36,3636%"
"Infraero";"4";"Port. nº 3064/2016";"2017";"Conexão";"I";"Doméstico";"null";"R$ 3,63";"7,9769%";"0%";"-35,9%";"0%";"0%";"0%";"36,3636%"
"Infraero";"4";"Port. nº 3064/2016";"2017";"Conexão";"I";"Internacional";"null";"R$ 3,63";"7,9769%";"0%";"-35,9%";"0%";"0%";"0%";"36,3636%"
"Infraero";"4";"Port. nº 3064/2016";"2017";"Embarque";"I";"Doméstico";"null";"R$ 12,46";"7,9769%";"0%";"-35,9%";"0%";"0%";"0%";"36,3636%"
"Infraero";"4";"Port. nº 3064/2016";"2017";"Embarque";"I";"Internacional";"null";"R$ 16,35";"7,9769%";"0%";"-35,9%";"0%";"0%";"0%";"36,3636%"
"Infraero";"4";"Port. nº 3064/2016";"2017";"Permanência AE";"I";"Doméstico";"null";"R$ 0,1046";"7,9769%";"0%";"-35,9%";"0%";"0%";"0%";"36,3636%"
"Infraero";"4";"Port. nº 3064/2016";"2017";"Permanência AE";"I";"Internacional";"null";"R$ 0,3664";"7,9769%";"0%";"-35,9%";"0%";"0%";"0%";"36,3636%"
"Infraero";"4";"Port. nº 3064/2016";"2017";"Permanência AE";"II";"Doméstico";"+ DE 1 ATÉ 2";"R$ 1,69";"7,9769%";"0%";"-35,9%";"0%";"0%";"0%";"36,3636%"
"Infraero";"4";"Port. nº 3064/2016";"2017";"Permanência AE";"II";"Doméstico";"+ DE 100 ATÉ 200";"R$ 14,94";"7,9769%";"0%";"-35,9%";"0%";"0%";"0%";"36,3636%"
"Infraero";"4";"Port. nº 3064/2016";"2017";"Permanência AE";"II";"Doméstico";"+ DE 12 ATÉ 24";"R$ 2,02";"7,9769%";"0%";"-35,9%";"0%";"0%";"0%";"36,3636%"
"Infraero";"4";"Port. nº 3064/2016";"2017";"Permanência AE";"II";"Doméstico";"+ DE 2 ATÉ 4";"R$ 1,69";"7,9769%";"0%";"-35,9%";"0%";"0%";"0%";"36,3636%"
"Infraero";"4";"Port. nº 3064/2016";"2017";"Permanência AE";"II";"Doméstico";"+ DE 200 ATÉ 300";"R$ 26,00";"7,9769%";"0%";"-35,9%";"0%";"0%";"0%";"36,3636%"
"Infraero";"4";"Port. nº 3064/2016";"2017";"Permanência AE";"II";"Doméstico";"+ DE 24 ATÉ 48";"R$ 4,10";"7,9769%";"0%";"-35,9%";"0%";"0%";"0%";"36,3636%"
"Infraero";"4";"Port. nº 3064/2016";"2017";"Permanência AE";"II";"Doméstico";"+ DE 300";"R$ 37,91";"7,9769%";"0%";"-35,9%";"0%";"0%";"0%";"36,3636%"
"Infraero";"4";"Port. nº 3064/2016";"2017";"Permanência AE";"II";"Doméstico";"+ DE 4 ATÉ 6";"R$ 1,69";"7,9769%";"0%";"-35,9%";"0%";"0%";"0%";"36,3636%"
"Infraero";"4";"Port. nº 3064/2016";"2017";"Permanência AE";"II";"Doméstico";"+ DE 48 ATÉ 100";"R$ 6,61";"7,9769%";"0%";"-35,9%";"0%";"0%";"0%";"36,3636%"
"Infraero";"4";"Port. nº 3064/2016";"2017";"Permanência AE";"II";"Doméstico";"+ DE 6 ATÉ 12";"R$ 1,69";"7,9769%";"0%";"-35,9%";"0%";"0%";"0%";"36,3636%"
"Infraero";"4";"Port. nº 3064/2016";"2017";"Permanência AE";"II";"Doméstico";"ATÉ 1";"R$ 1,19";"7,9769%";"0%";"-35,9%";"0%";"0%";"0%";"36,3636%"
"Infraero";"4";"Port. nº 3064/2016";"2017";"Permanência AE";"II";"Internacional";"+ DE 1 ATÉ 2";"R$ 1,01";"7,9769%";"0%";"-35,9%";"0%";"0%";"0%";"36,3636%"
"Infraero";"4";"Port. nº 3064/2016";"2017";"Permanência AE";"II";"Internacional";"+ DE 100 ATÉ 200";"R$ 50,84";"7,9769%";"0%";"-35,9%";"0%";"0%";"0%";"36,3636%"
